session,feature,username,hostname,start_action,start_datetime,end_datetime,duration_min,end_action,product,customer,license_type,count,level,hash_id
"28000197D99708E5","CAC-FPEFTXJTEMCEPRXTRE","AdministratorAA","AITS25A1NB0140","Grant","2025-07-14 03:43:47.917","2025-07-14 03:44:42.819","0.92","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D99708E5-140725034347-AITS25A1NB0140-AdministratorAA"
"18000197D996FD1E","CAC-FPEFTXJTEMCEPRXTRE","AdministratorAA","AITS25A1NB0140","Grant","2025-07-14 04:02:56.928","2025-07-14 04:32:35.203","29.64","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FD1E-140725040256-AITS25A1NB0140-AdministratorAA"
"48000197D997463D","CAC-FPEFTXJTEMCEPRXTRE","AdministratorAA","AITS25A1NB0140","Grant","2025-07-14 04:47:22.281","2025-07-14 04:49:21.574","1.99","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D997463D-140725044722-AITS25A1NB0140-AdministratorAA"
"18000197D996FD26","CAC-FPEFTXJTEMCEPRXTRE","AdministratorAA","AITS25A1NB0140","Grant","2025-07-14 04:49:33.256","2025-07-14 04:57:37.747","8.07","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FD26-140725044933-AITS25A1NB0140-AdministratorAA"
"18000197D996FD28","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-14 05:00:31.461","2025-07-14 05:01:04.498","0.55","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FD28-140725050031-AITS25A1NB0140-Supakit.U"
"48000197D9974641","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-14 05:01:14.929","2025-07-14 05:01:56.166","0.69","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D9974641-140725050114-AITS25A1NB0140-Supakit.U"
"48000197D9974642","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-14 05:03:03.714","2025-07-14 05:03:36.551","0.55","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D9974642-140725050303-AITS25A1NB0140-Supakit.U"
"48000197D997465E","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-14 06:11:16.248","2025-07-14 06:11:42.911","0.44","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D997465E-140725061116-AITS25A1NB0140-Supakit.U"
"48000197D9974685","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-14 07:53:30.166","2025-07-14 08:16:38.908","23.15","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D9974685-140725075330-AITS25A1NB0140-Supakit.U"
"28000197D997093B","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-14 08:16:41.811","2025-07-14 08:51:22.138","34.67","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D997093B-140725081641-AITS25A1NB0140-Supakit.U"
"18000197D996FD79","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-14 09:11:57.758","2025-07-14 10:39:44.950","87.79","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FD79-140725091157-AITS25A1NB0140-Supakit.U"
"28000197D997099D","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 01:09:54.554","2025-07-15 01:23:17.723","13.39","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D997099D-150725010954-AITS25A1NB0140-Supakit.U"
"48000197D99746F4","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 01:23:24.086","2025-07-15 01:23:43.033","0.32","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D99746F4-150725012324-AITS25A1NB0140-Supakit.U"
"48000197D99746F5","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 01:23:46.693","2025-07-15 01:25:17.832","1.52","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D99746F5-150725012346-AITS25A1NB0140-Supakit.U"
"18000197D996FDC6","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 01:25:24.199","2025-07-15 01:26:28.639","1.07","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FDC6-150725012524-AITS25A1NB0140-Supakit.U"
"18000197D996FDC7","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 01:26:31.238","2025-07-15 01:27:24.819","0.89","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FDC7-150725012631-AITS25A1NB0140-Supakit.U"
"18000197D996FDD3","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 01:37:10.003","2025-07-15 02:03:30.272","26.34","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FDD3-150725013710-AITS25A1NB0140-Supakit.U"
"28000197D99709B0","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 02:04:34.961","2025-07-15 02:05:52.442","1.29","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D99709B0-150725020434-AITS25A1NB0140-Supakit.U"
"48000197D9974709","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 02:05:56.199","2025-07-15 02:07:05.987","1.16","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D9974709-150725020556-AITS25A1NB0140-Supakit.U"
"48000197D997470A","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 02:07:08.734","2025-07-15 02:07:39.077","0.51","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D997470A-150725020708-AITS25A1NB0140-Supakit.U"
"28000197D99709BB","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 02:43:24.009","2025-07-15 05:59:26.129","196.04","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D99709BB-150725024324-AITS25A1NB0140-Supakit.U"
"18000197D996FE18","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 06:05:26.036","2025-07-15 07:07:43.833","62.3","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FE18-150725060526-AITS25A1NB0140-Supakit.U"
"18000197D996FE30","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 07:08:07.725","2025-07-15 07:09:06.731","0.98","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FE30-150725070807-AITS25A1NB0140-Supakit.U"
"48000197D9974778","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 07:09:14.730","2025-07-15 07:11:58.395","2.73","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000197D9974778-150725070914-AITS25A1NB0140-Supakit.U"
"18000197D996FE33","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 07:12:00.579","2025-07-15 07:12:58.589","0.97","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FE33-150725071200-AITS25A1NB0140-Supakit.U"
"18000197D996FE47","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 08:06:38.687","2025-07-15 08:08:43.181","2.07","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FE47-150725080638-AITS25A1NB0140-Supakit.U"
"480001980D1A6B5B","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 08:08:45.884","2025-07-15 08:10:04.445","1.31","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6B5B-150725080845-AITS25A1NB0140-Supakit.U"
"480001980D1A6B5C","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 08:15:40.263","2025-07-15 08:16:46.544","1.1","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6B5C-150725081540-AITS25A1NB0140-Supakit.U"
"18000197D996FE48","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 08:16:50.054","2025-07-15 08:22:59.762","6.16","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FE48-150725081650-AITS25A1NB0140-Supakit.U"
"28000197D9970A13","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 07:13:24.183","2025-07-15 08:27:21.030","73.95","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970A13-150725071324-AITS25A1NB0140-Supakit.U"
"18000197D996FE4F","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-15 08:31:45.863","2025-07-15 09:45:44.887","73.98","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FE4F-150725083145-AITS25A1NB0140-Supakit.U"
"18000197D996FE98","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-16 01:18:43.363","2025-07-16 01:48:50.981","30.13","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FE98-160725011843-AITS25A1NB0140-Supakit.U"
"480001980D1A6BAC","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-16 01:56:56.523","2025-07-16 05:34:32.230","217.6","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6BAC-160725015656-AITS25A1NB0140-Supakit.U"
"18000197D996FF10","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-16 09:11:16.473","2025-07-16 09:14:43.248","3.45","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF10-160725091116-AITS25A1NB0140-Supakit.U"
"28000197D9970AD9","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-16 09:14:49.654","2025-07-16 09:15:33.713","0.73","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970AD9-160725091449-AITS25A1NB0140-Supakit.U"
"480001980D1A6BF2","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-16 06:01:28.670","2025-07-16 09:22:36.138","201.12","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6BF2-160725060128-AITS25A1NB0140-Supakit.U"
"28000197D9970B1A","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:10:35.083","2025-07-17 01:33:07.753","22.54","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970B1A-170725011035-AITS25A1NB0140-Supakit.U"
"18000197D996FF61","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:33:13.383","2025-07-17 01:37:48.762","4.59","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF61-170725013313-AITS25A1NB0140-Supakit.U"
"28000197D9970B27","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:37:52.585","2025-07-17 01:38:19.554","0.45","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970B27-170725013752-AITS25A1NB0140-Supakit.U"
"480001980D1A6C61","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:16:38.414","2025-07-17 01:38:21.152","21.71","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6C61-170725011638-AITS25A1NB0140-Supakit.U"
"18000197D996FF54","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:16:08.143","2025-07-17 01:38:50.680","22.71","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF54-170725011608-AITS25A1NB0140-Supakit.U"
"18000197D996FF67","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:38:54.557","2025-07-17 01:39:38.882","0.74","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF67-170725013854-AITS25A1NB0140-Supakit.U"
"18000197D996FF69","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:39:40.886","2025-07-17 01:40:09.985","0.48","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF69-170725013940-AITS25A1NB0140-Supakit.U"
"18000197D996FF6A","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:40:11.956","2025-07-17 01:40:52.715","0.68","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF6A-170725014011-AITS25A1NB0140-Supakit.U"
"18000197D996FF6B","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:40:55.731","2025-07-17 01:48:00.653","7.08","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF6B-170725014055-AITS25A1NB0140-Supakit.U"
"28000197D9970B2D","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:51:58.613","2025-07-17 01:56:38.311","4.66","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970B2D-170725015158-AITS25A1NB0140-Supakit.U"
"28000197D9970B2F","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 01:57:59.068","2025-07-17 01:58:18.454","0.32","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970B2F-170725015759-AITS25A1NB0140-Supakit.U"
"18000197D996FF70","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 02:01:18.012","2025-07-17 02:01:38.134","0.34","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-18000197D996FF70-170725020118-AITS25A1NB0140-Supakit.U"
"480001980D1A6C75","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 02:02:15.664","2025-07-17 02:02:37.422","0.36","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6C75-170725020215-AITS25A1NB0140-Supakit.U"
"480001980D1A6C77","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 02:03:33.628","2025-07-17 02:03:48.737","0.25","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6C77-170725020333-AITS25A1NB0140-Supakit.U"
"28000197D9970B37","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 02:08:35.519","2025-07-17 02:43:35.127","34.99","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970B37-170725020835-AITS25A1NB0140-Supakit.U"
"480001980D1A6C95","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 02:51:39.961","2025-07-17 03:00:59.803","9.33","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A6C95-170725025139-AITS25A1NB0140-Supakit.U"
"28000197D9970B4E","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 02:54:26.906","2025-07-17 03:11:41.970","17.25","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970B4E-170725025426-AITS25A1NB0140-Supakit.U"
"28000197D9970B58","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-07-17 03:11:47.203","2025-07-17 03:12:04.333","0.29","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9970B58-170725031147-AITS25A1NB0140-Supakit.U"
