session,feature,username,hostname,start_action,start_datetime,end_datetime,duration_min,end_action,product,customer,license_type,count,level,hash_id
"480001980D1A9BF0","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-12 02:19:34.172","2025-09-12 02:21:18.336","1.74","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001980D1A9BF0-120925021934-AITS25A1NB0160-Tossapon.C"
"28000197D9972F17","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-12 03:05:35.133","2025-09-12 03:19:49.686","14.24","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-28000197D9972F17-120925030535-AITS25A1NB0160-Tossapon.C"
"280001994250D0C1","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-15 01:08:30.680","2025-09-15 05:35:59.958","267.49","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D0C1-150925010830-AITS25A1NB0140-Supakit.U"
"4800019942510B19","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-15 07:32:09.980","2025-09-15 07:34:19.228","2.15","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510B19-150925073209-AITS25A1NB0140-Supakit.U"
"280001994250D0E2","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-15 05:59:59.737","2025-09-15 10:01:16.462","241.28","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D0E2-150925055959-AITS25A1NB0140-Supakit.U"
"4800019942510B6C","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-16 01:23:15.647","2025-09-16 09:59:18.819","516.05","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510B6C-160925012315-AITS25A1NB0140-Supakit.U"
"280001994250D1DA","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-17 01:09:23.380","2025-09-17 05:20:11.840","250.81","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D1DA-170925010923-AITS25A1NB0140-Supakit.U"
"280001994250D202","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-17 06:00:33.992","2025-09-17 06:01:49.291","1.25","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D202-170925060033-AITS25A1NB0140-Supakit.U"
"180001994250C905","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-17 06:00:19.876","2025-09-17 09:51:11.243","230.86","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250C905-170925060019-AITS25A1NB0140-Supakit.U"
"4800019942510D21","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-18 04:12:57.003","2025-09-18 04:35:34.833","22.63","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510D21-180925041257-AITS25A1NB0140-Supakit.U"
"280001994250D291","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-18 01:08:04.501","2025-09-18 05:18:52.922","250.81","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D291-180925010804-AITS25A1NB0140-Supakit.U"
"280001994250D2C9","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-18 06:01:56.707","2025-09-18 10:07:40.940","245.74","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D2C9-180925060156-AITS25A1NB0140-Supakit.U"
"280001994250D34F","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 01:10:35.048","2025-09-19 01:23:41.750","13.11","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D34F-190925011035-AITS25A1NB0140-Supakit.U"
"280001994250D370","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 02:44:41.348","2025-09-19 04:02:03.787","77.37","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D370-190925024441-AITS25A1NB0140-Supakit.U"
"180001994250C9E8","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 01:24:00.949","2025-09-19 04:51:11.762","207.18","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250C9E8-190925012400-AITS25A1NB0140-Supakit.U"
"4800019942510DF0","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 04:51:20.423","2025-09-19 05:08:59.424","17.65","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510DF0-190925045120-AITS25A1NB0140-Supakit.U"
"4800019942510E00","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 06:00:07.017","2025-09-19 06:27:36.717","27.5","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510E00-190925060007-AITS25A1NB0140-Supakit.U"
"4800019942510E0B","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 06:44:14.166","2025-09-19 06:44:33.151","0.32","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510E0B-190925064414-AITS25A1NB0140-Supakit.U"
"180001994250CA44","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 06:44:36.941","2025-09-19 06:45:05.368","0.47","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250CA44-190925064436-AITS25A1NB0140-Supakit.U"
"4800019942510E0C","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 06:45:14.815","2025-09-19 08:22:06.866","96.87","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510E0C-190925064514-AITS25A1NB0140-Supakit.U"
"4800019942510E1F","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 08:22:10.223","2025-09-19 09:14:06.934","51.95","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510E1F-190925082210-AITS25A1NB0140-Supakit.U"
"4800019942510E29","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-19 09:25:17.108","2025-09-19 10:03:24.331","38.12","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942510E29-190925092517-AITS25A1NB0140-Supakit.U"
"180001994250CB15","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-22 01:09:43.278","2025-09-22 05:19:37.407","249.9","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250CB15-220925010943-AITS25A1NB0140-Supakit.U"
"180001994250CB65","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-22 06:01:29.655","2025-09-22 10:01:34.028","240.07","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250CB65-220925060129-AITS25A1NB0140-Supakit.U"
"280001994250D634","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-23 04:46:34.653","2025-09-23 06:14:23.083","87.81","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D634-230925044634-AITS25A1NB0140-Supakit.U"
"180001994250CBD4","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-23 01:18:26.824","2025-09-23 10:00:46.983","522.34","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250CBD4-230925011826-AITS25A1NB0140-Supakit.U"
"280001994250D768","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-24 08:46:41.427","2025-09-24 09:04:16.883","17.59","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D768-240925084641-AITS25A1NB0160-Tossapon.C"
"180001994250CDFD","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-25 07:45:54.799","2025-09-25 07:46:43.059","0.8","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250CDFD-250925074554-AITS25A1NB0160-Tossapon.C"
"180001994250CE14","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-25 09:34:25.272","2025-09-25 09:35:28.200","1.05","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250CE14-250925093425-AITS25A1NB0160-Tossapon.C"
"4800019942511323","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-25 09:35:32.622","2025-09-25 09:35:53.626","0.35","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942511323-250925093532-AITS25A1NB0160-Tossapon.C"
"280001994250D868","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-25 09:39:16.833","2025-09-25 10:06:40.340","27.39","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D868-250925093916-AITS25A1NB0160-Tossapon.C"
"280001994250D876","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-25 13:35:35.201","2025-09-25 14:07:26.876","31.86","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250D876-250925133535-AITS25A1NB0140-Supakit.U"
"4800019942511658","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-30 00:45:58.060","2025-09-30 00:46:21.298","0.39","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942511658-300925004558-AITS25A1NB0160-Tossapon.C"
"180001994250D09C","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-30 00:47:31.101","2025-09-30 00:47:52.264","0.35","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D09C-300925004731-AITS25A1NB0160-Tossapon.C"
"180001994250D09D","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-30 00:47:55.380","2025-09-30 00:52:12.943","4.29","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D09D-300925004755-AITS25A1NB0160-Tossapon.C"
"180001994250D09B","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-09-30 00:46:54.362","2025-09-30 01:04:33.363","17.65","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D09B-300925004654-AITS25A1NB0160-Tossapon.C"
"4800019942511664","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-30 01:22:25.670","2025-09-30 04:43:16.426","200.85","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942511664-300925012225-AITS25A1NB0140-Supakit.U"
"48000199425116DB","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-30 04:59:59.231","2025-09-30 05:17:38.413","17.65","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000199425116DB-300925045959-AITS25A1NB0140-Supakit.U"
"48000199425116EC","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-09-30 06:00:45.129","2025-09-30 10:02:55.525","242.17","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000199425116EC-300925060045-AITS25A1NB0140-Supakit.U"
"4800019942511781","CAC-FPEFTXJTEMCEPRXTRE","Tossapon.C","AITS25A1NB0160","Grant","2025-10-01 01:01:26.808","2025-10-01 01:22:41.932","21.25","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-4800019942511781-011025010126-AITS25A1NB0160-Tossapon.C"
"180001994250D15F","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-01 01:25:06.215","2025-10-01 04:21:20.966","176.25","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D15F-011025012506-AITS25A1NB0140-Supakit.U"
"280001994250DBB1","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-01 04:37:22.726","2025-10-01 04:37:52.368","0.49","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250DBB1-011025043722-AITS25A1NB0140-Supakit.U"
"48000199425117C7","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-01 04:37:03.673","2025-10-01 04:37:53.938","0.84","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000199425117C7-011025043703-AITS25A1NB0140-Supakit.U"
"180001994250D183","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-01 04:40:42.427","2025-10-01 04:58:21.427","17.65","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D183-011025044042-AITS25A1NB0140-Supakit.U"
"180001994250D192","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-01 06:00:55.532","2025-10-01 10:01:14.402","240.31","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D192-011025060055-AITS25A1NB0140-Supakit.U"
"180001994250D20C","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-02 01:04:43.413","2025-10-02 05:15:36.935","250.89","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D20C-021025010443-AITS25A1NB0140-Supakit.U"
"180001994250D25A","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-02 05:59:53.597","2025-10-02 06:03:48.346","3.91","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D25A-021025055953-AITS25A1NB0140-Supakit.U"
"48000199425118C8","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-02 06:00:15.703","2025-10-02 10:15:35.538","255.33","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-48000199425118C8-021025060015-AITS25A1NB0140-Supakit.U"
"480001994251193E","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-03 01:08:56.702","2025-10-03 05:19:19.241","250.38","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001994251193E-031025010856-AITS25A1NB0140-Supakit.U"
"480001994251197B","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-03 06:03:48.406","2025-10-03 10:00:09.615","236.35","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-480001994251197B-031025060348-AITS25A1NB0140-Supakit.U"
"180001994250D3EA","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-06 01:05:00.841","2025-10-06 04:59:09.759","234.15","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D3EA-061025010500-AITS25A1NB0140-Supakit.U"
"180001994250D41F","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-06 06:01:52.216","2025-10-06 07:09:29.144","67.62","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D41F-061025060152-AITS25A1NB0140-Supakit.U"
"180001994250D437","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-06 07:11:31.016","2025-10-06 07:29:10.195","17.65","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D437-061025071131-AITS25A1NB0140-Supakit.U"
"180001994250D465","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-06 08:43:25.301","2025-10-06 10:06:02.456","82.62","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-180001994250D465-061025084325-AITS25A1NB0140-Supakit.U"
"280001994250DEB3","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-07 01:25:23.351","2025-10-07 03:56:16.134","150.88","TimeOut","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250DEB3-071025012523-AITS25A1NB0140-Supakit.U"
"280001994250DEFE","CAC-FPEFTXJTEMCEPRXTRE","Supakit.U","AITS25A1NB0140","Grant","2025-10-07 06:33:49.459","2025-10-07 10:00:54.353","207.08","Detachment","Dassault Systemes V5","R1132103523401","ConcurrentUser","1","STD","CAC-FPEFTXJTEMCEPRXTRE-Dassault Systemes V5-280001994250DEFE-071025063349-AITS25A1NB0140-Supakit.U"